MaDH,MaKH,MaSP,SoLuong,NgayDat,TongTien
26916,487,28,10,2024-03-16,189900000
26917,444,5,6,2024-05-27,51600000
26918,464,64,9,2024-12-01,75510000
26919,488,95,7,2024-12-27,6230000
26920,312,94,9,2024-10-29,53910000
26921,307,70,9,2024-05-01,204210000
26922,722,8,5,2025-02-16,50950000
26923,238,77,10,2024-07-15,281900000
26924,659,62,4,2024-04-24,26980000
26925,11,36,7,2024-05-09,7385000
26926,489,2,1,2024-12-17,12440000
26927,442,29,3,2025-02-28,28170000
26928,118,34,2,2025-01-27,7580000
26929,615,39,7,2024-08-02,6930000
26930,399,47,8,2025-01-09,60720000
26931,382,9,7,2024-02-14,90930000
26932,75,96,5,2025-02-24,3950000
26933,615,89,9,2024-05-25,8910000
26934,804,7,3,2024-12-17,37320000
26935,279,84,10,2024-03-21,4500000
26936,712,77,5,2024-12-18,140950000
26937,459,36,10,2024-04-06,10550000
26938,940,89,2,2024-02-29,1980000
26939,982,17,6,2024-03-27,107340000
26940,352,73,6,2024-03-26,94140000
26941,414,95,5,2024-05-08,4450000
26942,3,15,4,2025-03-14,33960000
26943,4,27,1,2024-07-03,16900000
26944,506,18,10,2025-01-30,52900000
26945,742,59,8,2024-07-17,31920000
26946,317,72,1,2024-03-10,15990000
26947,662,88,4,2024-09-01,3160000
26948,859,10,4,2025-01-23,29560000
26949,137,82,10,2025-01-19,1700000
26950,409,11,1,2024-09-04,13990000
26951,802,33,2,2024-11-27,27580000
26952,733,83,7,2025-01-13,595000
26953,964,19,3,2024-06-03,9270000
26954,700,68,5,2024-12-03,50950000
26955,22,89,2,2024-12-08,1980000
26956,615,69,7,2024-10-13,97930000
26957,94,57,2,2024-09-24,10298000
26958,460,32,4,2024-05-10,43960000
26959,640,11,6,2024-05-10,83940000
26960,545,28,10,2024-07-13,189900000
26961,456,6,9,2024-10-03,93510000
26962,83,86,6,2024-09-19,600000
26963,305,95,4,2024-04-17,3560000
26964,25,87,2,2024-06-05,384000
26965,778,93,5,2024-03-20,5950000
26966,326,94,7,2024-12-26,41930000
26967,387,7,10,2024-05-02,124400000
26968,648,15,4,2024-03-23,33960000
26969,310,82,1,2024-06-05,170000
26970,67,74,6,2024-02-29,91740000
26971,795,26,1,2024-08-12,3240000
26972,157,23,3,2025-02-26,19470000
26973,361,78,8,2024-04-10,392000
26974,898,35,1,2024-10-25,2750000
26975,526,3,3,2024-06-07,23250000
26976,202,91,3,2024-11-08,7320000
26977,134,72,7,2024-12-11,111930000
26978,19,83,6,2024-06-29,510000
26979,549,6,4,2024-09-05,41560000
26980,535,7,9,2024-09-30,111960000
26981,905,26,3,2024-02-22,9720000
26982,385,25,8,2025-02-26,86000000
26983,231,32,2,2024-06-11,21980000
26984,425,52,3,2025-01-20,2577000
26985,231,74,5,2024-12-29,76450000
26986,558,95,2,2024-11-24,1780000
26987,892,71,3,2024-02-20,54570000
26988,156,84,1,2024-05-12,450000
26989,427,76,8,2024-03-24,182320000
26990,436,6,6,2025-02-27,62340000
26991,166,47,9,2024-11-25,68310000
26992,647,47,2,2024-11-30,15180000
26993,41,23,6,2025-01-12,38940000
26994,133,35,9,2024-12-16,24750000
26995,711,59,9,2025-01-12,35910000
26996,267,9,10,2025-01-17,129900000
26997,115,96,5,2024-02-21,3950000
26998,229,29,10,2025-01-23,93900000
26999,249,95,6,2024-12-06,5340000
27000,513,85,5,2024-09-28,450000
27001,66,26,3,2024-08-05,9720000
27002,572,17,2,2024-09-12,35780000
27003,269,79,4,2024-07-08,300000
27004,8,27,7,2024-11-05,118300000
27005,461,48,10,2024-12-25,79900000
27006,509,20,8,2024-08-31,62000000
27007,39,16,3,2024-09-06,8970000
27008,746,29,10,2024-10-17,93900000
27009,95,57,1,2024-04-16,5149000
27010,998,92,3,2024-04-06,7770000
27011,366,14,10,2024-06-08,84900000
27012,184,41,1,2025-03-03,990000
27013,457,9,1,2024-03-12,12990000
27014,783,2,10,2024-05-19,124400000
27015,800,79,8,2024-05-20,600000
27016,320,53,8,2024-10-07,9520000
27017,274,44,10,2024-09-04,5190000
27018,17,40,5,2024-08-07,2495000
27019,289,23,3,2024-03-02,19470000
27020,203,14,9,2025-02-22,76410000
27021,970,45,7,2024-05-29,27930000
27022,207,54,5,2025-02-05,24450000
27023,644,3,2,2024-11-09,15500000
27024,368,55,7,2024-12-22,51030000
27025,426,6,4,2024-04-10,41560000
27026,244,61,3,2024-12-12,14370000
27027,78,69,7,2024-05-17,97930000
27028,94,95,7,2024-02-22,6230000
27029,584,13,9,2025-02-28,34110000
27030,823,24,5,2024-09-20,22000000
27031,34,70,4,2024-09-08,90760000
27032,53,42,3,2024-10-13,1650000
27033,18,2,9,2024-07-09,111960000
27034,797,94,4,2025-01-24,23960000
27035,526,88,6,2024-11-25,4740000
27036,219,5,2,2024-02-17,17200000
27037,143,37,2,2024-04-12,878000
27038,957,69,4,2024-05-05,55960000
27039,780,96,8,2024-08-14,6320000
27040,577,66,1,2024-06-20,2790000
27041,753,20,10,2024-08-08,77500000
27042,125,13,2,2024-05-05,7580000
27043,756,22,5,2024-04-21,43450000
27044,500,3,10,2024-09-15,77500000
27045,557,24,10,2024-06-22,44000000
27046,998,94,6,2024-10-22,35940000
27047,263,20,2,2024-04-11,15500000
27048,68,71,5,2024-07-10,90950000
27049,106,57,6,2024-05-08,30894000
27050,299,51,5,2024-11-28,39950000
27051,431,45,4,2025-03-17,15960000
27052,722,44,1,2024-06-25,519000
27053,627,51,5,2024-11-24,39950000
27054,196,35,10,2024-06-07,27500000
27055,249,52,4,2024-03-31,3436000
27056,153,65,4,2024-03-08,15960000
27057,600,39,3,2024-10-18,2970000
27058,186,32,10,2024-07-10,109900000
27059,132,61,6,2024-07-26,28740000
27060,943,15,2,2024-05-26,16980000
27061,142,23,8,2024-08-14,51920000
27062,367,86,5,2024-05-09,500000
27063,397,12,9,2024-09-22,105750000
27064,931,88,2,2024-09-27,1580000
27065,21,77,9,2024-03-23,253710000
27066,18,51,4,2024-02-26,31960000
27067,425,71,9,2024-06-30,163710000
27068,225,1,2,2024-08-24,10960000
27069,115,16,2,2024-12-11,5980000
27070,975,82,1,2024-06-13,170000
27071,487,92,7,2024-08-29,18130000
27072,21,26,2,2024-04-06,6480000
27073,975,58,6,2024-04-30,49920000
27074,74,75,3,2024-03-12,55170000
27075,983,85,6,2025-03-07,540000
27076,591,9,1,2024-12-30,12990000
27077,787,34,8,2024-06-09,30320000
27078,125,5,7,2024-10-26,60200000
27079,100,38,2,2024-08-11,4180000
27080,716,23,4,2025-03-05,25960000
27081,448,49,8,2024-06-13,61520000
27082,553,92,7,2024-03-31,18130000
27083,296,61,3,2024-05-21,14370000
27084,753,69,10,2024-02-28,139900000
27085,761,86,6,2025-01-06,600000
27086,6,49,3,2024-09-07,23070000
27087,397,7,5,2024-02-23,62200000
27088,531,96,9,2025-01-10,7110000
27089,999,63,8,2025-02-21,68800000
27090,521,21,10,2024-10-31,144900000
27091,398,31,1,2024-10-13,2090000
27092,282,39,10,2024-11-16,9900000
27093,700,81,1,2024-03-02,170000
27094,701,61,8,2024-09-20,38320000
27095,323,91,7,2024-05-11,17080000
27096,654,56,1,2025-01-28,3990000
27097,319,7,10,2024-08-24,124400000
27098,550,14,7,2025-02-12,59430000
27099,428,92,5,2024-12-04,12950000
27100,671,48,1,2024-08-04,7990000
27101,953,45,1,2025-02-05,3990000
27102,471,49,9,2024-10-13,69210000
27103,568,84,4,2024-12-06,1800000
27104,456,36,1,2024-10-22,1055000
27105,526,93,7,2024-02-28,8330000
27106,376,11,4,2024-06-20,55960000
27107,271,32,2,2024-07-21,21980000
27108,60,41,9,2024-10-29,8910000
27109,112,75,3,2024-10-05,55170000
27110,756,64,4,2025-01-06,33560000
27111,379,67,9,2024-10-19,38610000
27112,683,94,4,2025-01-19,23960000
27113,399,24,3,2025-02-04,13200000
27114,866,2,7,2024-11-20,87080000
27115,29,96,2,2025-02-18,1580000
27116,94,50,3,2024-12-05,16770000
27117,145,68,2,2024-10-19,20380000
27118,905,7,7,2025-02-21,87080000
27119,238,74,9,2024-03-13,137610000
27120,321,73,3,2024-09-15,47070000
27121,54,5,3,2025-02-07,25800000
27122,561,45,2,2025-02-23,7980000
27123,683,18,4,2024-06-08,21160000
27124,772,77,10,2024-05-18,281900000
27125,298,48,6,2024-04-20,47940000
27126,585,17,5,2025-01-08,89450000
27127,913,81,2,2024-02-27,340000
27128,926,29,8,2024-12-29,75120000
27129,35,56,4,2024-06-10,15960000
27130,760,15,7,2024-09-26,59430000
27131,905,32,7,2024-08-20,76930000
27132,128,18,7,2024-05-10,37030000
27133,412,93,6,2024-12-24,7140000
27134,566,33,9,2024-08-04,124110000
27135,230,93,10,2024-05-25,11900000
27136,195,15,5,2024-10-28,42450000
27137,643,94,7,2024-10-08,41930000
27138,587,34,5,2024-04-22,18950000
27139,203,6,3,2024-08-30,31170000
27140,470,91,4,2024-10-18,9760000
27141,597,52,5,2025-03-03,4295000
27142,219,10,7,2025-03-17,51730000
27143,281,24,5,2024-03-20,22000000
27144,392,7,2,2024-09-13,24880000
27145,195,52,10,2024-12-14,8590000
27146,107,82,10,2024-12-28,1700000
27147,317,13,2,2024-09-07,7580000
27148,804,58,2,2024-11-10,16640000
27149,619,57,3,2024-12-06,15447000
27150,853,40,7,2024-09-23,3493000
27151,72,85,3,2024-10-16,270000
27152,14,48,6,2024-12-15,47940000
27153,249,23,7,2024-03-10,45430000
27154,864,23,3,2024-10-02,19470000
27155,315,92,5,2024-05-30,12950000
27156,14,81,1,2024-03-08,170000
27157,631,11,8,2024-08-18,111920000
27158,21,60,4,2025-01-13,31756000
27159,389,30,3,2024-12-19,33270000
27160,680,52,5,2024-11-30,4295000
27161,366,2,2,2025-01-29,24880000
27162,364,7,3,2024-06-14,37320000
27163,866,77,3,2025-02-09,84570000
27164,977,11,10,2024-10-06,139900000
27165,67,61,7,2024-06-04,33530000
27166,242,67,5,2024-11-27,21450000
27167,625,57,5,2024-03-08,25745000
27168,599,72,6,2024-09-17,95940000
27169,978,39,5,2024-02-14,4950000
27170,309,58,10,2024-11-10,83200000
27171,254,37,8,2025-01-07,3512000
27172,577,68,9,2025-02-17,91710000
27173,762,60,4,2025-01-10,31756000
27174,413,85,2,2024-10-16,180000
27175,697,36,1,2024-07-12,1055000
27176,843,79,3,2025-03-01,225000
27177,213,27,3,2024-12-25,50700000
27178,649,65,1,2024-03-26,3990000
27179,839,53,6,2024-10-26,7140000
27180,969,19,10,2024-07-19,30900000
27181,242,4,6,2024-07-23,16500000
27182,353,78,1,2024-08-13,49000
27183,87,38,4,2024-03-18,8360000
27184,75,91,4,2024-04-24,9760000
27185,366,41,9,2024-05-30,8910000
27186,624,94,4,2024-03-20,23960000
27187,476,65,6,2024-07-26,23940000
27188,418,89,9,2024-12-21,8910000
27189,143,39,9,2024-04-05,8910000
27190,150,67,1,2024-12-09,4290000
27191,310,84,5,2024-05-18,2250000
27192,668,8,10,2024-09-28,101900000
27193,336,44,8,2024-07-19,4152000
27194,163,48,5,2024-12-18,39950000
27195,947,50,2,2024-02-23,11180000
27196,262,37,4,2024-12-13,1756000
27197,324,81,8,2024-10-25,1360000
27198,748,51,7,2024-12-11,55930000
27199,266,80,3,2024-08-21,1530000
27200,488,10,8,2024-11-28,59120000
27201,989,41,2,2024-08-25,1980000
27202,450,43,10,2024-08-08,4200000
27203,306,9,7,2024-04-06,90930000
27204,451,6,1,2024-08-06,10390000
27205,305,41,10,2024-07-02,9900000
27206,886,77,7,2024-06-01,197330000
27207,986,69,2,2024-05-06,27980000
27208,212,50,10,2024-03-02,55900000
27209,856,12,3,2024-06-20,35250000
27210,2,38,1,2024-02-11,2090000
27211,62,4,9,2024-03-28,24750000
27212,30,53,6,2025-02-10,7140000
27213,769,12,5,2024-05-06,58750000
27214,447,48,5,2024-11-30,39950000
27215,967,72,4,2024-08-20,63960000
27216,125,69,9,2024-04-01,125910000
27217,796,85,2,2024-05-23,180000
27218,822,70,6,2024-10-03,136140000
27219,299,63,5,2024-04-10,43000000
27220,952,78,9,2024-11-13,441000
27221,459,63,9,2024-05-25,77400000
27222,791,46,10,2025-02-28,34900000
27223,851,28,5,2025-01-12,94950000
27224,693,81,6,2025-02-24,1020000
27225,695,62,3,2024-12-27,20235000
27226,661,65,4,2024-03-08,15960000
27227,825,74,4,2024-02-16,61160000
27228,301,31,6,2024-08-13,12540000
27229,182,24,10,2024-12-07,44000000
27230,997,37,4,2024-12-31,1756000
27231,215,79,2,2024-08-11,150000
27232,714,53,1,2024-03-01,1190000
27233,849,85,7,2025-02-21,630000
27234,407,39,6,2024-10-07,5940000
27235,555,85,8,2025-02-27,720000
27236,986,88,10,2024-06-27,7900000
27237,678,90,8,2024-11-08,7920000
27238,456,88,10,2024-04-26,7900000
27239,742,91,4,2024-08-24,9760000
27240,16,21,10,2025-03-02,144900000
27241,514,32,7,2025-01-25,76930000
27242,821,47,2,2024-12-17,15180000
27243,120,51,3,2024-05-31,23970000
27244,636,29,9,2024-04-28,84510000
27245,214,39,4,2024-09-15,3960000
27246,822,81,8,2024-04-14,1360000
27247,929,89,2,2025-02-27,1980000
27248,115,27,7,2024-07-29,118300000
27249,87,27,2,2025-02-15,33800000
27250,291,24,4,2024-08-28,17600000
27251,901,91,3,2024-03-26,7320000
27252,963,56,3,2024-08-11,11970000
27253,371,83,3,2024-12-12,255000
27254,326,67,6,2024-10-23,25740000
27255,362,23,6,2024-12-11,38940000
27256,935,37,4,2025-01-28,1756000
27257,639,29,5,2024-12-05,46950000
27258,203,31,1,2024-05-13,2090000
27259,937,46,7,2024-10-05,24430000
27260,282,62,8,2024-09-09,53960000
27261,632,85,1,2024-04-09,90000
27262,133,46,9,2024-05-27,31410000
27263,502,17,6,2024-08-17,107340000
27264,643,37,3,2025-01-03,1317000
27265,705,24,9,2024-04-17,39600000
27266,9,22,3,2024-10-31,26070000
27267,601,55,9,2024-09-04,65610000
27268,360,57,7,2025-03-16,36043000
27269,887,89,10,2024-10-05,9900000
27270,37,15,1,2024-06-18,8490000
27271,539,76,2,2025-01-08,45580000
27272,331,34,7,2025-02-22,26530000
27273,514,71,8,2024-04-07,145520000
27274,535,6,1,2024-08-10,10390000
27275,493,71,10,2024-05-27,181900000
27276,703,25,9,2024-03-30,96750000
27277,547,10,9,2025-01-04,66510000
27278,175,93,8,2024-04-15,9520000
27279,401,35,9,2024-08-08,24750000
27280,780,20,6,2024-11-24,46500000
27281,419,27,6,2024-08-13,101400000
27282,408,68,10,2024-08-02,101900000
27283,560,96,5,2024-04-04,3950000
27284,855,65,5,2024-04-03,19950000
27285,80,5,6,2024-03-29,51600000
27286,295,65,2,2024-07-21,7980000
27287,720,26,6,2024-04-01,19440000
27288,87,85,6,2024-02-27,540000
27289,710,56,1,2024-12-05,3990000
27290,693,66,3,2024-11-03,8370000
27291,292,55,7,2024-10-15,51030000
27292,590,22,7,2025-02-04,60830000
27293,382,77,4,2024-11-01,112760000
27294,598,27,4,2024-04-27,67600000
27295,517,77,6,2025-03-06,169140000
27296,553,55,9,2025-02-26,65610000
27297,180,33,1,2024-03-02,13790000
27298,426,57,4,2025-01-02,20596000
27299,924,56,2,2024-11-01,7980000
27300,615,38,10,2024-08-19,20900000
27301,660,17,6,2024-04-26,107340000
27302,689,48,8,2024-08-03,63920000
27303,843,36,4,2024-06-21,4220000
27304,664,7,4,2024-10-23,49760000
27305,182,33,4,2024-08-10,55160000
27306,325,7,10,2024-11-21,124400000
27307,230,36,9,2024-07-24,9495000
27308,703,86,8,2024-06-24,800000
27309,844,83,6,2024-06-26,510000
27310,875,26,2,2024-03-19,6480000
27311,693,40,1,2024-04-29,499000
27312,991,47,9,2024-05-12,68310000
27313,924,52,9,2024-10-10,7731000
27314,187,15,3,2024-06-26,25470000
27315,692,69,2,2024-11-29,27980000
27316,478,66,5,2024-07-13,13950000
27317,305,52,6,2025-02-23,5154000
27318,760,17,3,2025-01-30,53670000
27319,548,52,1,2024-05-20,859000
27320,829,39,1,2024-02-24,990000
27321,505,81,1,2024-07-29,170000
27322,341,95,4,2024-10-25,3560000
27323,419,4,10,2024-04-02,27500000
27324,518,92,2,2025-01-11,5180000
27325,612,36,2,2024-03-04,2110000
27326,825,72,1,2024-11-19,15990000
27327,373,89,2,2024-02-11,1980000
27328,554,84,3,2024-04-23,1350000
27329,155,80,10,2024-11-26,5100000
27330,882,78,7,2024-04-06,343000
27331,276,2,10,2024-09-23,124400000
27332,653,82,8,2024-09-27,1360000
27333,562,25,8,2024-10-08,86000000
27334,528,51,6,2024-09-04,47940000
27335,917,74,4,2024-11-19,61160000
27336,675,21,8,2024-05-24,115920000
27337,635,42,8,2024-12-30,4400000
27338,62,63,2,2024-09-26,17200000
27339,726,77,1,2024-06-26,28190000
27340,118,73,6,2024-09-25,94140000
27341,616,71,10,2024-12-31,181900000
27342,908,59,2,2024-04-12,7980000
27343,245,51,8,2024-04-08,63920000
27344,129,45,1,2024-03-07,3990000
27345,562,67,6,2024-11-28,25740000
27346,289,93,4,2024-07-05,4760000
27347,464,37,10,2025-02-08,4390000
27348,736,34,4,2024-11-12,15160000
27349,414,95,3,2024-08-23,2670000
27350,129,80,7,2024-07-19,3570000
27351,530,56,5,2024-04-12,19950000
27352,363,94,2,2024-06-15,11980000
27353,441,34,1,2024-03-19,3790000
27354,889,48,5,2025-01-15,39950000
27355,876,35,10,2024-08-11,27500000
27356,465,6,5,2024-04-28,51950000
27357,585,40,2,2024-11-06,998000
27358,128,21,9,2024-12-02,130410000
27359,885,17,8,2024-08-07,143120000
27360,530,92,10,2025-03-17,25900000
27361,366,72,9,2024-02-16,143910000
27362,609,86,2,2024-07-08,200000
27363,264,58,5,2024-10-28,41600000
27364,74,36,9,2024-07-30,9495000
27365,883,55,3,2024-05-25,21870000
27366,659,65,3,2025-01-19,11970000
27367,114,53,7,2024-11-13,8330000
27368,167,87,5,2024-02-27,960000
27369,682,77,6,2024-05-18,169140000
27370,392,83,6,2024-09-12,510000
27371,269,23,3,2024-03-21,19470000
27372,22,82,8,2024-04-07,1360000
27373,308,42,6,2025-02-11,3300000
27374,214,10,9,2024-06-07,66510000
27375,426,93,9,2024-08-09,10710000
27376,216,73,2,2024-07-27,31380000
27377,50,90,2,2025-02-26,1980000
27378,315,18,2,2024-12-14,10580000
27379,710,12,2,2024-03-18,23500000
27380,651,22,1,2024-04-28,8690000
27381,400,45,3,2024-06-04,11970000
27382,973,68,6,2024-07-08,61140000
27383,592,80,6,2024-10-26,3060000
27384,279,6,1,2025-03-15,10390000
27385,267,40,3,2024-11-28,1497000
27386,590,16,9,2025-03-06,26910000
27387,920,43,1,2025-02-23,420000
27388,984,76,7,2024-12-29,159530000
27389,157,39,8,2024-10-10,7920000
27390,952,4,4,2024-04-16,11000000
27391,41,53,6,2025-03-02,7140000
27392,818,67,7,2024-07-16,30030000
27393,638,32,7,2025-01-22,76930000
27394,665,55,3,2024-11-11,21870000
27395,793,86,7,2024-03-16,700000
27396,422,74,9,2024-10-08,137610000
27397,926,47,10,2024-05-20,75900000
27398,792,28,4,2024-08-13,75960000
27399,351,13,8,2025-01-02,30320000
27400,782,90,8,2024-04-29,7920000
27401,55,25,5,2025-02-13,53750000
27402,91,10,10,2024-10-21,73900000
27403,893,58,1,2024-10-08,8320000
27404,796,82,9,2024-11-05,1530000
27405,710,71,6,2024-03-28,109140000
27406,959,3,1,2025-01-22,7750000
27407,152,17,10,2025-03-08,178900000
27408,610,33,1,2024-09-12,13790000
27409,337,21,5,2024-12-30,72450000
27410,185,86,7,2025-01-12,700000
27411,669,29,2,2025-01-05,18780000
27412,422,20,7,2024-10-31,54250000
27413,932,92,1,2025-01-16,2590000
27414,23,47,7,2024-12-26,53130000
27415,834,33,9,2024-12-17,124110000
27416,352,36,1,2024-03-24,1055000
27417,211,21,3,2024-04-25,43470000
27418,874,39,1,2024-03-22,990000
27419,253,86,3,2025-01-07,300000
27420,725,93,6,2024-07-01,7140000
27421,967,26,6,2025-01-02,19440000
27422,204,89,4,2024-09-17,3960000
27423,824,12,1,2024-09-06,11750000
27424,77,68,2,2024-02-25,20380000
27425,586,39,1,2024-11-21,990000
27426,812,36,2,2024-11-02,2110000
27427,873,82,3,2025-02-06,510000
27428,558,59,8,2024-04-12,31920000
27429,53,64,2,2024-07-04,16780000
27430,498,81,1,2025-02-12,170000
27431,537,75,2,2025-01-11,36780000
27432,481,14,1,2024-11-29,8490000
27433,427,29,2,2025-01-02,18780000
27434,947,57,4,2025-01-28,20596000
27435,164,49,5,2025-01-10,38450000
27436,359,26,9,2024-07-18,29160000
27437,171,88,9,2024-09-13,7110000
27438,198,8,9,2024-07-20,91710000
27439,434,88,5,2025-02-18,3950000
27440,900,20,5,2025-01-29,38750000
27441,531,21,5,2024-04-20,72450000
27442,437,65,5,2024-08-22,19950000
27443,118,28,4,2024-08-26,75960000
27444,777,5,3,2025-01-26,25800000
27445,526,76,3,2024-04-07,68370000
27446,673,65,5,2024-10-21,19950000
27447,82,26,3,2024-08-18,9720000
27448,805,34,2,2024-09-21,7580000
27449,391,27,3,2025-01-31,50700000
27450,326,55,5,2024-07-08,36450000
27451,593,65,8,2024-05-06,31920000
27452,511,47,10,2024-09-11,75900000
27453,783,76,10,2024-03-12,227900000
27454,709,37,10,2024-09-10,4390000
27455,26,88,10,2024-11-18,7900000
27456,510,2,10,2024-06-19,124400000
27457,436,19,2,2025-02-19,6180000
27458,242,85,9,2024-06-19,810000
27459,81,36,5,2024-07-14,5275000
27460,561,5,1,2024-05-04,8600000
27461,606,60,6,2024-11-25,47634000
27462,848,86,10,2024-07-27,1000000
27463,220,43,9,2024-03-25,3780000
27464,616,43,4,2024-08-01,1680000
27465,792,47,8,2024-08-04,60720000
27466,504,32,4,2024-12-20,43960000
27467,183,12,2,2024-05-26,23500000
27468,182,41,2,2024-11-18,1980000
27469,427,90,6,2024-05-17,5940000
27470,610,4,4,2024-07-07,11000000
27471,974,7,1,2025-02-21,12440000
27472,259,51,5,2025-01-14,39950000
27473,91,31,2,2025-02-12,4180000
27474,232,66,5,2025-02-28,13950000
27475,160,70,9,2024-09-27,204210000
27476,749,78,8,2024-11-13,392000
27477,928,68,2,2025-03-11,20380000
27478,804,92,9,2024-10-26,23310000
27479,415,26,7,2024-10-10,22680000
27480,511,63,5,2024-11-07,43000000
27481,844,13,4,2024-08-10,15160000
27482,951,88,8,2024-09-17,6320000
27483,732,91,3,2024-06-22,7320000
27484,885,2,8,2024-07-29,99520000
27485,16,76,6,2024-02-11,136740000
27486,283,60,4,2025-01-28,31756000
27487,868,41,3,2024-12-06,2970000
27488,351,76,10,2024-06-04,227900000
27489,224,23,6,2025-01-25,38940000
27490,632,29,2,2024-09-28,18780000
27491,308,2,8,2024-11-16,99520000
27492,35,19,4,2024-05-11,12360000
27493,822,68,3,2024-05-26,30570000
27494,694,45,4,2025-02-09,15960000
27495,309,70,7,2024-09-29,158830000
27496,406,19,4,2024-04-03,12360000
27497,6,69,9,2025-02-05,125910000
27498,410,21,7,2024-12-12,101430000
27499,199,60,9,2024-12-07,71451000
27500,734,83,8,2025-03-05,680000
27501,683,76,5,2024-07-30,113950000
27502,316,78,3,2024-10-31,147000
27503,550,15,10,2025-02-03,84900000
27504,6,62,4,2024-09-19,26980000
27505,871,62,8,2024-08-12,53960000
27506,451,16,1,2025-02-20,2990000
27507,938,25,10,2024-10-06,107500000
27508,315,90,8,2024-09-13,7920000
27509,908,17,10,2024-06-04,178900000
27510,420,40,10,2024-03-14,4990000
27511,662,45,4,2024-07-04,15960000
27512,887,86,1,2024-06-12,100000
27513,972,53,6,2024-02-25,7140000
27514,952,88,7,2024-07-26,5530000
27515,833,89,3,2024-06-03,2970000
27516,215,46,3,2024-08-16,10470000
27517,623,76,8,2024-09-26,182320000
